year,round,race_name,circuit,driver,constructor,grid,position,points,status,laps
2015,4,Bahrain Grand Prix,bahrain,grosjean,lotus_f1,10,7,6.0,Finished,57
2015,4,Bahrain Grand Prix,bahrain,perez,force_india,11,8,4.0,+1 Lap,56
2015,4,Bahrain Grand Prix,bahrain,kvyat,red_bull,17,9,2.0,+1 Lap,56
2015,4,Bahrain Grand Prix,bahrain,massa,williams,6,10,1.0,+1 Lap,56
2015,4,Bahrain Grand Prix,bahrain,alonso,mclaren,14,11,0.0,+1 Lap,56
2015,4,Bahrain Grand Prix,bahrain,nasr,sauber,12,12,0.0,+1 Lap,56
2015,4,Bahrain Grand Prix,bahrain,hulkenberg,force_india,8,13,0.0,+1 Lap,56
2015,4,Bahrain Grand Prix,bahrain,ericsson,sauber,13,14,0.0,+1 Lap,56
2015,4,Bahrain Grand Prix,bahrain,maldonado,lotus_f1,16,15,0.0,+1 Lap,56
2015,4,Bahrain Grand Prix,bahrain,stevens,manor,18,16,0.0,+2 Laps,55
2015,4,Bahrain Grand Prix,bahrain,merhi,manor,19,17,0.0,+3 Laps,54
2015,4,Bahrain Grand Prix,bahrain,max_verstappen,toro_rosso,15,18,0.0,Electrical,34
2015,4,Bahrain Grand Prix,bahrain,sainz,toro_rosso,9,19,0.0,Engine,29
2015,4,Bahrain Grand Prix,bahrain,button,mclaren,20,20,0.0,ERS,0
2015,5,Spanish Grand Prix,catalunya,rosberg,mercedes,1,1,25.0,Finished,66
2015,5,Spanish Grand Prix,catalunya,hamilton,mercedes,2,2,18.0,Finished,66
2015,5,Spanish Grand Prix,catalunya,vettel,ferrari,3,3,15.0,Finished,66
2015,5,Spanish Grand Prix,catalunya,bottas,williams,4,4,12.0,Finished,66
2015,5,Spanish Grand Prix,catalunya,raikkonen,ferrari,7,5,10.0,Finished,66
2015,5,Spanish Grand Prix,catalunya,massa,williams,9,6,8.0,Finished,66
2015,5,Spanish Grand Prix,catalunya,ricciardo,red_bull,10,7,6.0,+1 Lap,65
2015,5,Spanish Grand Prix,catalunya,grosjean,lotus_f1,11,8,4.0,+1 Lap,65
2015,5,Spanish Grand Prix,catalunya,sainz,toro_rosso,5,9,2.0,+1 Lap,65
2015,5,Spanish Grand Prix,catalunya,kvyat,red_bull,8,10,1.0,+1 Lap,65
2015,5,Spanish Grand Prix,catalunya,max_verstappen,toro_rosso,6,11,0.0,+1 Lap,65
2015,5,Spanish Grand Prix,catalunya,nasr,sauber,15,12,0.0,+1 Lap,65
2015,5,Spanish Grand Prix,catalunya,perez,force_india,18,13,0.0,+1 Lap,65
2015,5,Spanish Grand Prix,catalunya,ericsson,sauber,16,14,0.0,+1 Lap,65
2015,5,Spanish Grand Prix,catalunya,hulkenberg,force_india,17,15,0.0,+1 Lap,65
2015,5,Spanish Grand Prix,catalunya,button,mclaren,14,16,0.0,+1 Lap,65
2015,5,Spanish Grand Prix,catalunya,stevens,manor,19,17,0.0,+3 Laps,63
2015,5,Spanish Grand Prix,catalunya,merhi,manor,20,18,0.0,+4 Laps,62
2015,5,Spanish Grand Prix,catalunya,maldonado,lotus_f1,12,19,0.0,Accident,45
2015,5,Spanish Grand Prix,catalunya,alonso,mclaren,13,20,0.0,Brakes,26
2015,6,Monaco Grand Prix,monaco,rosberg,mercedes,2,1,25.0,Finished,78
2015,6,Monaco Grand Prix,monaco,vettel,ferrari,3,2,18.0,Finished,78
2016,1,Australian Grand Prix,albert_park,rosberg,mercedes,2,1,25.0,Finished,57
2016,1,Australian Grand Prix,albert_park,hamilton,mercedes,1,2,18.0,Finished,57
2016,1,Australian Grand Prix,albert_park,vettel,ferrari,3,3,15.0,Finished,57
2016,1,Australian Grand Prix,albert_park,ricciardo,red_bull,8,4,12.0,Finished,57
2016,1,Australian Grand Prix,albert_park,massa,williams,6,5,10.0,Finished,57
2016,1,Australian Grand Prix,albert_park,grosjean,haas,19,6,8.0,Finished,57
2016,1,Australian Grand Prix,albert_park,hulkenberg,force_india,10,7,6.0,Finished,57
2016,1,Australian Grand Prix,albert_park,bottas,williams,16,8,4.0,Finished,57
2016,1,Australian Grand Prix,albert_park,sainz,toro_rosso,7,9,2.0,Finished,57
2016,1,Australian Grand Prix,albert_park,max_verstappen,toro_rosso,5,10,1.0,Finished,57
2016,1,Australian Grand Prix,albert_park,jolyon_palmer,renault,13,11,0.0,Finished,57
2016,1,Australian Grand Prix,albert_park,kevin_magnussen,renault,14,12,0.0,Finished,57
2016,1,Australian Grand Prix,albert_park,perez,force_india,9,13,0.0,Finished,57
2016,1,Australian Grand Prix,albert_park,button,mclaren,12,14,0.0,+1 Lap,56
2016,1,Australian Grand Prix,albert_park,nasr,sauber,17,15,0.0,+1 Lap,56
2016,1,Australian Grand Prix,albert_park,wehrlein,manor,21,16,0.0,+1 Lap,56
2016,1,Australian Grand Prix,albert_park,ericsson,sauber,15,17,0.0,Engine,38
2016,1,Australian Grand Prix,albert_park,raikkonen,ferrari,4,18,0.0,Engine,21
2016,1,Australian Grand Prix,albert_park,haryanto,manor,22,19,0.0,Mechanical,17
2016,1,Australian Grand Prix,albert_park,gutierrez,haas,20,20,0.0,Collision,16
2016,1,Australian Grand Prix,albert_park,alonso,mclaren,11,21,0.0,Collision,16
2016,1,Australian Grand Prix,albert_park,kvyat,red_bull,18,22,0.0,Retired,0
2016,2,Bahrain Grand Prix,bahrain,rosberg,mercedes,2,1,25.0,Finished,57
2016,2,Bahrain Grand Prix,bahrain,raikkonen,ferrari,4,2,18.0,Finished,57
2016,2,Bahrain Grand Prix,bahrain,hamilton,mercedes,1,3,15.0,Finished,57
2016,2,Bahrain Grand Prix,bahrain,ricciardo,red_bull,5,4,12.0,Finished,57
2016,2,Bahrain Grand Prix,bahrain,grosjean,haas,9,5,10.0,Finished,57
2016,2,Bahrain Grand Prix,bahrain,max_verstappen,toro_rosso,10,6,8.0,Finished,57
2016,2,Bahrain Grand Prix,bahrain,kvyat,red_bull,15,7,6.0,+1 Lap,56
2016,2,Bahrain Grand Prix,bahrain,massa,williams,7,8,4.0,+1 Lap,56
2016,2,Bahrain Grand Prix,bahrain,bottas,williams,6,9,2.0,+1 Lap,56
2016,2,Bahrain Grand Prix,bahrain,vandoorne,mclaren,12,10,1.0,+1 Lap,56
2016,2,Bahrain Grand Prix,bahrain,kevin_magnussen,renault,22,11,0.0,+1 Lap,56
2016,2,Bahrain Grand Prix,bahrain,ericsson,sauber,17,12,0.0,+1 Lap,56
2016,2,Bahrain Grand Prix,bahrain,wehrlein,manor,16,13,0.0,+1 Lap,56
2016,2,Bahrain Grand Prix,bahrain,nasr,sauber,21,14,0.0,+1 Lap,56
2016,2,Bahrain Grand Prix,bahrain,hulkenberg,force_india,8,15,0.0,+1 Lap,56
2016,2,Bahrain Grand Prix,bahrain,perez,force_india,18,16,0.0,+1 Lap,56
2016,2,Bahrain Grand Prix,bahrain,haryanto,manor,20,17,0.0,+1 Lap,56
2016,2,Bahrain Grand Prix,bahrain,sainz,toro_rosso,11,18,0.0,Retired,29
2016,2,Bahrain Grand Prix,bahrain,gutierrez,haas,13,19,0.0,Retired,9
2016,2,Bahrain Grand Prix,bahrain,button,mclaren,14,20,0.0,Power Unit,6
2016,2,Bahrain Grand Prix,bahrain,vettel,ferrari,3,21,0.0,Engine,0
2016,2,Bahrain Grand Prix,bahrain,jolyon_palmer,renault,19,22,0.0,Hydraulics,0
2016,3,Chinese Grand Prix,shanghai,rosberg,mercedes,1,1,25.0,Finished,56
2016,3,Chinese Grand Prix,shanghai,vettel,ferrari,4,2,18.0,Finished,56
2016,3,Chinese Grand Prix,shanghai,kvyat,red_bull,6,3,15.0,Finished,56
2016,3,Chinese Grand Prix,shanghai,ricciardo,red_bull,2,4,12.0,Finished,56
2016,3,Chinese Grand Prix,shanghai,raikkonen,ferrari,3,5,10.0,Finished,56
2016,3,Chinese Grand Prix,shanghai,massa,williams,10,6,8.0,Finished,56
2016,3,Chinese Grand Prix,shanghai,hamilton,mercedes,22,7,6.0,Finished,56
2016,3,Chinese Grand Prix,shanghai,max_verstappen,toro_rosso,9,8,4.0,Finished,56
2016,3,Chinese Grand Prix,shanghai,sainz,toro_rosso,8,9,2.0,Finished,56
2016,3,Chinese Grand Prix,shanghai,bottas,williams,5,10,1.0,Finished,56
2016,3,Chinese Grand Prix,shanghai,perez,force_india,7,11,0.0,Finished,56
2016,3,Chinese Grand Prix,shanghai,alonso,mclaren,11,12,0.0,Finished,56
2016,3,Chinese Grand Prix,shanghai,button,mclaren,12,13,0.0,Finished,56
2016,3,Chinese Grand Prix,shanghai,gutierrez,haas,18,14,0.0,+1 Lap,55
2016,3,Chinese Grand Prix,shanghai,hulkenberg,force_india,13,15,0.0,+1 Lap,55
2016,3,Chinese Grand Prix,shanghai,ericsson,sauber,15,16,0.0,+1 Lap,55
2016,3,Chinese Grand Prix,shanghai,kevin_magnussen,renault,17,17,0.0,+1 Lap,55
2016,3,Chinese Grand Prix,shanghai,wehrlein,manor,21,18,0.0,+1 Lap,55
2016,3,Chinese Grand Prix,shanghai,grosjean,haas,14,19,0.0,+1 Lap,55
2016,3,Chinese Grand Prix,shanghai,nasr,sauber,16,20,0.0,+1 Lap,55
2016,3,Chinese Grand Prix,shanghai,haryanto,manor,20,21,0.0,+1 Lap,55
2016,3,Chinese Grand Prix,shanghai,jolyon_palmer,renault,19,22,0.0,+1 Lap,55
2016,4,Russian Grand Prix,sochi,rosberg,mercedes,1,1,25.0,Finished,53
2016,4,Russian Grand Prix,sochi,hamilton,mercedes,10,2,18.0,Finished,53
2016,4,Russian Grand Prix,sochi,raikkonen,ferrari,3,3,15.0,Finished,53
2016,4,Russian Grand Prix,sochi,bottas,williams,2,4,12.0,Finished,53
2016,4,Russian Grand Prix,sochi,massa,williams,4,5,10.0,Finished,53
2016,4,Russian Grand Prix,sochi,alonso,mclaren,14,6,8.0,+1 Lap,52
2016,4,Russian Grand Prix,sochi,kevin_magnussen,renault,17,7,6.0,+1 Lap,52
2016,4,Russian Grand Prix,sochi,grosjean,haas,15,8,4.0,+1 Lap,52
2016,4,Russian Grand Prix,sochi,perez,force_india,6,9,2.0,+1 Lap,52
2016,4,Russian Grand Prix,sochi,button,mclaren,12,10,1.0,+1 Lap,52
2016,4,Russian Grand Prix,sochi,ricciardo,red_bull,5,11,0.0,+1 Lap,52
2016,4,Russian Grand Prix,sochi,sainz,toro_rosso,11,12,0.0,+1 Lap,52
2016,4,Russian Grand Prix,sochi,jolyon_palmer,renault,18,13,0.0,+1 Lap,52
2016,4,Russian Grand Prix,sochi,ericsson,sauber,22,14,0.0,+1 Lap,52
2016,4,Russian Grand Prix,sochi,kvyat,red_bull,8,15,0.0,+1 Lap,52
2016,4,Russian Grand Prix,sochi,nasr,sauber,19,16,0.0,+1 Lap,52
2016,4,Russian Grand Prix,sochi,gutierrez,haas,16,17,0.0,+1 Lap,52
2016,4,Russian Grand Prix,sochi,wehrlein,manor,20,18,0.0,+2 Laps,51
2016,4,Russian Grand Prix,sochi,max_verstappen,toro_rosso,9,19,0.0,Power Unit,33
2016,4,Russian Grand Prix,sochi,vettel,ferrari,7,20,0.0,Collision,0
2016,4,Russian Grand Prix,sochi,hulkenberg,force_india,13,21,0.0,Collision,0
2016,4,Russian Grand Prix,sochi,haryanto,manor,21,22,0.0,Collision,0
2016,5,Spanish Grand Prix,catalunya,max_verstappen,red_bull,4,1,25.0,Finished,66
2016,5,Spanish Grand Prix,catalunya,raikkonen,ferrari,5,2,18.0,Finished,66
2016,5,Spanish Grand Prix,catalunya,vettel,ferrari,6,3,15.0,Finished,66
2016,5,Spanish Grand Prix,catalunya,ricciardo,red_bull,3,4,12.0,Finished,66
2016,5,Spanish Grand Prix,catalunya,bottas,williams,7,5,10.0,Finished,66
2016,5,Spanish Grand Prix,catalunya,sainz,toro_rosso,8,6,8.0,Finished,66
2016,5,Spanish Grand Prix,catalunya,perez,force_india,9,7,6.0,Finished,66
2016,5,Spanish Grand Prix,catalunya,massa,williams,18,8,4.0,Finished,66
2016,5,Spanish Grand Prix,catalunya,button,mclaren,12,9,2.0,+1 Lap,65
2016,5,Spanish Grand Prix,catalunya,kvyat,toro_rosso,13,10,1.0,+1 Lap,65
2016,5,Spanish Grand Prix,catalunya,gutierrez,haas,16,11,0.0,+1 Lap,65
2016,5,Spanish Grand Prix,catalunya,ericsson,sauber,19,12,0.0,+1 Lap,65
2017,1,Australian Grand Prix,albert_park,vettel,ferrari,2,1,25.0,Finished,57
2017,1,Australian Grand Prix,albert_park,hamilton,mercedes,1,2,18.0,Finished,57
2017,1,Australian Grand Prix,albert_park,bottas,mercedes,3,3,15.0,Finished,57
2017,1,Australian Grand Prix,albert_park,raikkonen,ferrari,4,4,12.0,Finished,57
2017,1,Australian Grand Prix,albert_park,max_verstappen,red_bull,5,5,10.0,Finished,57
2017,1,Australian Grand Prix,albert_park,massa,williams,7,6,8.0,Finished,57
2017,1,Australian Grand Prix,albert_park,perez,force_india,10,7,6.0,+1 Lap,56
2017,1,Australian Grand Prix,albert_park,sainz,toro_rosso,8,8,4.0,+1 Lap,56
2017,1,Australian Grand Prix,albert_park,kvyat,toro_rosso,9,9,2.0,+1 Lap,56
2017,1,Australian Grand Prix,albert_park,ocon,force_india,13,10,1.0,+1 Lap,56
2017,1,Australian Grand Prix,albert_park,hulkenberg,renault,11,11,0.0,+1 Lap,56
2017,1,Australian Grand Prix,albert_park,giovinazzi,sauber,16,12,0.0,+2 Laps,55
2017,1,Australian Grand Prix,albert_park,vandoorne,mclaren,18,13,0.0,+2 Laps,55
2017,1,Australian Grand Prix,albert_park,alonso,mclaren,12,14,0.0,Vibrations,50
2017,1,Australian Grand Prix,albert_park,kevin_magnussen,haas,17,15,0.0,Suspension,46
2017,1,Australian Grand Prix,albert_park,stroll,williams,20,16,0.0,Brakes,40
2017,1,Australian Grand Prix,albert_park,ricciardo,red_bull,0,17,0.0,Power Unit,25
2017,1,Australian Grand Prix,albert_park,ericsson,sauber,14,18,0.0,Hydraulics,21
2017,1,Australian Grand Prix,albert_park,jolyon_palmer,renault,19,19,0.0,Brakes,15
2017,1,Australian Grand Prix,albert_park,grosjean,haas,6,20,0.0,Water leak,13
2017,2,Chinese Grand Prix,shanghai,hamilton,mercedes,1,1,25.0,Finished,56
2017,2,Chinese Grand Prix,shanghai,vettel,ferrari,2,2,18.0,Finished,56
2017,2,Chinese Grand Prix,shanghai,max_verstappen,red_bull,16,3,15.0,Finished,56
2017,2,Chinese Grand Prix,shanghai,ricciardo,red_bull,5,4,12.0,Finished,56
2017,2,Chinese Grand Prix,shanghai,raikkonen,ferrari,4,5,10.0,Finished,56
2017,2,Chinese Grand Prix,shanghai,bottas,mercedes,3,6,8.0,Finished,56
2017,2,Chinese Grand Prix,shanghai,sainz,toro_rosso,11,7,6.0,Finished,56
2017,2,Chinese Grand Prix,shanghai,kevin_magnussen,haas,12,8,4.0,+1 Lap,55
2017,2,Chinese Grand Prix,shanghai,perez,force_india,8,9,2.0,+1 Lap,55
2017,2,Chinese Grand Prix,shanghai,ocon,force_india,17,10,1.0,+1 Lap,55
2017,2,Chinese Grand Prix,shanghai,grosjean,haas,19,11,0.0,+1 Lap,55
2017,2,Chinese Grand Prix,shanghai,hulkenberg,renault,7,12,0.0,+1 Lap,55
2017,2,Chinese Grand Prix,shanghai,jolyon_palmer,renault,20,13,0.0,+1 Lap,55
2017,2,Chinese Grand Prix,shanghai,massa,williams,6,14,0.0,+1 Lap,55
2017,2,Chinese Grand Prix,shanghai,ericsson,sauber,14,15,0.0,+1 Lap,55
2017,2,Chinese Grand Prix,shanghai,alonso,mclaren,13,16,0.0,Driveshaft,33
2017,2,Chinese Grand Prix,shanghai,kvyat,toro_rosso,9,17,0.0,Hydraulics,18
2017,2,Chinese Grand Prix,shanghai,vandoorne,mclaren,15,18,0.0,Fuel pressure,17
2017,2,Chinese Grand Prix,shanghai,giovinazzi,sauber,18,19,0.0,Accident,3
2017,2,Chinese Grand Prix,shanghai,stroll,williams,10,20,0.0,Collision,0
2017,3,Bahrain Grand Prix,bahrain,vettel,ferrari,3,1,25.0,Finished,57
2017,3,Bahrain Grand Prix,bahrain,hamilton,mercedes,2,2,18.0,Finished,57
2017,3,Bahrain Grand Prix,bahrain,bottas,mercedes,1,3,15.0,Finished,57
2017,3,Bahrain Grand Prix,bahrain,raikkonen,ferrari,5,4,12.0,Finished,57
2017,3,Bahrain Grand Prix,bahrain,ricciardo,red_bull,4,5,10.0,Finished,57
2017,3,Bahrain Grand Prix,bahrain,massa,williams,8,6,8.0,Finished,57
2017,3,Bahrain Grand Prix,bahrain,perez,force_india,18,7,6.0,Finished,57
2017,3,Bahrain Grand Prix,bahrain,grosjean,haas,9,8,4.0,Finished,57
2017,3,Bahrain Grand Prix,bahrain,hulkenberg,renault,7,9,2.0,Finished,57
2017,3,Bahrain Grand Prix,bahrain,ocon,force_india,14,10,1.0,Finished,57
2017,3,Bahrain Grand Prix,bahrain,wehrlein,sauber,13,11,0.0,+1 Lap,56
2017,3,Bahrain Grand Prix,bahrain,kvyat,toro_rosso,11,12,0.0,+1 Lap,56
2017,3,Bahrain Grand Prix,bahrain,jolyon_palmer,renault,10,13,0.0,+1 Lap,56
2017,3,Bahrain Grand Prix,bahrain,alonso,mclaren,15,14,0.0,Power Unit,54
2017,3,Bahrain Grand Prix,bahrain,ericsson,sauber,19,15,0.0,Gearbox,50
2017,3,Bahrain Grand Prix,bahrain,sainz,toro_rosso,16,16,0.0,Collision,12
2017,3,Bahrain Grand Prix,bahrain,stroll,williams,12,17,0.0,Collision,12
2017,3,Bahrain Grand Prix,bahrain,max_verstappen,red_bull,6,18,0.0,Brakes,11
2017,3,Bahrain Grand Prix,bahrain,kevin_magnussen,haas,20,19,0.0,Electrical,8
2017,3,Bahrain Grand Prix,bahrain,vandoorne,mclaren,17,20,0.0,Power Unit,0
2017,4,Russian Grand Prix,sochi,bottas,mercedes,3,1,25.0,Finished,52
2017,4,Russian Grand Prix,sochi,vettel,ferrari,1,2,18.0,Finished,52
2017,4,Russian Grand Prix,sochi,raikkonen,ferrari,2,3,15.0,Finished,52
2017,4,Russian Grand Prix,sochi,hamilton,mercedes,4,4,12.0,Finished,52
2017,4,Russian Grand Prix,sochi,max_verstappen,red_bull,7,5,10.0,Finished,52
2017,4,Russian Grand Prix,sochi,perez,force_india,9,6,8.0,Finished,52
2017,4,Russian Grand Prix,sochi,ocon,force_india,10,7,6.0,Finished,52
2017,4,Russian Grand Prix,sochi,hulkenberg,renault,8,8,4.0,Finished,52
2017,4,Russian Grand Prix,sochi,massa,williams,6,9,2.0,+1 Lap,51
2017,4,Russian Grand Prix,sochi,sainz,toro_rosso,14,10,1.0,+1 Lap,51
2017,4,Russian Grand Prix,sochi,stroll,williams,11,11,0.0,+1 Lap,51
2017,4,Russian Grand Prix,sochi,kvyat,toro_rosso,12,12,0.0,+1 Lap,51
2017,4,Russian Grand Prix,sochi,kevin_magnussen,haas,13,13,0.0,+1 Lap,51
2017,4,Russian Grand Prix,sochi,vandoorne,mclaren,20,14,0.0,+1 Lap,51
2017,4,Russian Grand Prix,sochi,ericsson,sauber,18,15,0.0,+1 Lap,51
2017,4,Russian Grand Prix,sochi,wehrlein,sauber,17,16,0.0,+2 Laps,50
2017,4,Russian Grand Prix,sochi,ricciardo,red_bull,5,17,0.0,Brakes,5
2017,4,Russian Grand Prix,sochi,jolyon_palmer,renault,16,18,0.0,Collision,0
2017,4,Russian Grand Prix,sochi,grosjean,haas,19,19,0.0,Collision,0
2017,4,Russian Grand Prix,sochi,alonso,mclaren,15,20,0.0,Power Unit,0
2017,5,Spanish Grand Prix,catalunya,hamilton,mercedes,1,1,25.0,Finished,66
2017,5,Spanish Grand Prix,catalunya,vettel,ferrari,2,2,18.0,Finished,66
2017,5,Spanish Grand Prix,catalunya,ricciardo,red_bull,6,3,15.0,Finished,66
2017,5,Spanish Grand Prix,catalunya,perez,force_india,8,4,12.0,+1 Lap,65
2017,5,Spanish Grand Prix,catalunya,ocon,force_india,10,5,10.0,+1 Lap,65
2017,5,Spanish Grand Prix,catalunya,hulkenberg,renault,13,6,8.0,+1 Lap,65
2017,5,Spanish Grand Prix,catalunya,sainz,toro_rosso,12,7,6.0,+1 Lap,65
2017,5,Spanish Grand Prix,catalunya,wehrlein,sauber,15,8,4.0,+1 Lap,65
2017,5,Spanish Grand Prix,catalunya,kvyat,toro_rosso,19,9,2.0,+1 Lap,65
2017,5,Spanish Grand Prix,catalunya,grosjean,haas,14,10,1.0,+1 Lap,65
2017,5,Spanish Grand Prix,catalunya,ericsson,sauber,16,11,0.0,+2 Laps,64
2017,5,Spanish Grand Prix,catalunya,alonso,mclaren,7,12,0.0,+2 Laps,64
2017,5,Spanish Grand Prix,catalunya,massa,williams,9,13,0.0,+2 Laps,64
2017,5,Spanish Grand Prix,catalunya,kevin_magnussen,haas,11,14,0.0,+2 Laps,64
2017,5,Spanish Grand Prix,catalunya,jolyon_palmer,renault,17,15,0.0,+2 Laps,64
2017,5,Spanish Grand Prix,catalunya,stroll,williams,18,16,0.0,+2 Laps,64
2017,5,Spanish Grand Prix,catalunya,bottas,mercedes,3,17,0.0,Power Unit,38
2017,5,Spanish Grand Prix,catalunya,vandoorne,mclaren,20,18,0.0,Collision,32
2017,5,Spanish Grand Prix,catalunya,max_verstappen,red_bull,5,19,0.0,Collision damage,1
2017,5,Spanish Grand Prix,catalunya,raikkonen,ferrari,4,20,0.0,Collision damage,0
2018,1,Australian Grand Prix,albert_park,vettel,ferrari,3,1,25.0,Finished,58
2018,1,Australian Grand Prix,albert_park,hamilton,mercedes,1,2,18.0,Finished,58
2018,1,Australian Grand Prix,albert_park,raikkonen,ferrari,2,3,15.0,Finished,58
2018,1,Australian Grand Prix,albert_park,ricciardo,red_bull,8,4,12.0,Finished,58
2018,1,Australian Grand Prix,albert_park,alonso,mclaren,10,5,10.0,Finished,58
2018,1,Australian Grand Prix,albert_park,max_verstappen,red_bull,4,6,8.0,Finished,58
2018,1,Australian Grand Prix,albert_park,hulkenberg,renault,7,7,6.0,Finished,58
2018,1,Australian Grand Prix,albert_park,bottas,mercedes,15,8,4.0,Finished,58
2018,1,Australian Grand Prix,albert_park,vandoorne,mclaren,11,9,2.0,Finished,58
2018,1,Australian Grand Prix,albert_park,sainz,renault,9,10,1.0,Finished,58
2018,1,Australian Grand Prix,albert_park,perez,force_india,12,11,0.0,Finished,58
2018,1,Australian Grand Prix,albert_park,ocon,force_india,14,12,0.0,Finished,58
2018,1,Australian Grand Prix,albert_park,leclerc,sauber,18,13,0.0,Finished,58
2018,1,Australian Grand Prix,albert_park,stroll,williams,13,14,0.0,Finished,58
2018,1,Australian Grand Prix,albert_park,brendon_hartley,toro_rosso,16,15,0.0,+1 Lap,57
2018,1,Australian Grand Prix,albert_park,grosjean,haas,6,16,0.0,Wheel,24
2018,1,Australian Grand Prix,albert_park,kevin_magnussen,haas,5,17,0.0,Wheel,22
2018,1,Australian Grand Prix,albert_park,gasly,toro_rosso,20,18,0.0,Engine,13
2018,1,Australian Grand Prix,albert_park,ericsson,sauber,17,19,0.0,Steering,5
2018,1,Australian Grand Prix,albert_park,sirotkin,williams,19,20,0.0,Brakes,4
2018,2,Bahrain Grand Prix,bahrain,vettel,ferrari,1,1,25.0,Finished,57
2018,2,Bahrain Grand Prix,bahrain,bottas,mercedes,3,2,18.0,Finished,57
2018,2,Bahrain Grand Prix,bahrain,hamilton,mercedes,9,3,15.0,Finished,57
2018,2,Bahrain Grand Prix,bahrain,gasly,toro_rosso,5,4,12.0,Finished,57
2018,2,Bahrain Grand Prix,bahrain,kevin_magnussen,haas,6,5,10.0,Finished,57
2018,2,Bahrain Grand Prix,bahrain,hulkenberg,renault,7,6,8.0,Finished,57
2018,2,Bahrain Grand Prix,bahrain,alonso,mclaren,13,7,6.0,+1 Lap,56
2018,2,Bahrain Grand Prix,bahrain,vandoorne,mclaren,14,8,4.0,+1 Lap,56
2018,2,Bahrain Grand Prix,bahrain,ericsson,sauber,17,9,2.0,+1 Lap,56
2018,2,Bahrain Grand Prix,bahrain,ocon,force_india,8,10,1.0,+1 Lap,56
2018,2,Bahrain Grand Prix,bahrain,sainz,renault,10,11,0.0,+1 Lap,56
2018,2,Bahrain Grand Prix,bahrain,leclerc,sauber,19,12,0.0,+1 Lap,56
2018,2,Bahrain Grand Prix,bahrain,grosjean,haas,16,13,0.0,+1 Lap,56
2018,2,Bahrain Grand Prix,bahrain,stroll,williams,20,14,0.0,+1 Lap,56
2018,2,Bahrain Grand Prix,bahrain,sirotkin,williams,18,15,0.0,+1 Lap,56
2018,2,Bahrain Grand Prix,bahrain,perez,force_india,12,16,0.0,+1 Lap,56
2018,2,Bahrain Grand Prix,bahrain,brendon_hartley,toro_rosso,11,17,0.0,+1 Lap,56
2018,2,Bahrain Grand Prix,bahrain,raikkonen,ferrari,2,18,0.0,Wheel,35
2018,2,Bahrain Grand Prix,bahrain,max_verstappen,red_bull,15,19,0.0,Puncture,3
2018,2,Bahrain Grand Prix,bahrain,ricciardo,red_bull,4,20,0.0,Electrical,1
2018,3,Chinese Grand Prix,shanghai,ricciardo,red_bull,6,1,25.0,Finished,56
2018,3,Chinese Grand Prix,shanghai,bottas,mercedes,3,2,18.0,Finished,56
2018,3,Chinese Grand Prix,shanghai,raikkonen,ferrari,2,3,15.0,Finished,56
2018,3,Chinese Grand Prix,shanghai,hamilton,mercedes,4,4,12.0,Finished,56
2018,3,Chinese Grand Prix,shanghai,max_verstappen,red_bull,5,5,10.0,Finished,56
2018,3,Chinese Grand Prix,shanghai,hulkenberg,renault,7,6,8.0,Finished,56
2018,3,Chinese Grand Prix,shanghai,alonso,mclaren,13,7,6.0,Finished,56
2018,3,Chinese Grand Prix,shanghai,vettel,ferrari,1,8,4.0,Finished,56
2018,3,Chinese Grand Prix,shanghai,sainz,renault,9,9,2.0,Finished,56
2018,3,Chinese Grand Prix,shanghai,kevin_magnussen,haas,11,10,1.0,Finished,56
2018,3,Chinese Grand Prix,shanghai,ocon,force_india,12,11,0.0,Finished,56
2018,3,Chinese Grand Prix,shanghai,perez,force_india,8,12,0.0,Finished,56
2018,3,Chinese Grand Prix,shanghai,vandoorne,mclaren,14,13,0.0,Finished,56
2018,3,Chinese Grand Prix,shanghai,stroll,williams,18,14,0.0,Finished,56
2018,3,Chinese Grand Prix,shanghai,sirotkin,williams,16,15,0.0,Finished,56
2018,3,Chinese Grand Prix,shanghai,ericsson,sauber,20,16,0.0,Finished,56
2018,3,Chinese Grand Prix,shanghai,grosjean,haas,10,17,0.0,Finished,56
2018,3,Chinese Grand Prix,shanghai,gasly,toro_rosso,17,18,0.0,Finished,56
2018,3,Chinese Grand Prix,shanghai,leclerc,sauber,19,19,0.0,Finished,56
2018,3,Chinese Grand Prix,shanghai,brendon_hartley,toro_rosso,15,20,0.0,Collision damage,51
2018,4,Azerbaijan Grand Prix,baku,hamilton,mercedes,2,1,25.0,Finished,51
2018,4,Azerbaijan Grand Prix,baku,raikkonen,ferrari,6,2,18.0,Finished,51
2018,4,Azerbaijan Grand Prix,baku,perez,force_india,8,3,15.0,Finished,51
2018,4,Azerbaijan Grand Prix,baku,vettel,ferrari,1,4,12.0,Finished,51
2018,4,Azerbaijan Grand Prix,baku,sainz,renault,9,5,10.0,Finished,51
2018,4,Azerbaijan Grand Prix,baku,leclerc,sauber,13,6,8.0,Finished,51
2018,4,Azerbaijan Grand Prix,baku,alonso,mclaren,12,7,6.0,Finished,51
